survey,survey_n,model_sedimentation_class,threshold_cm,threshold_label,transect,n_meters,positive_meter_positions,negative_meter_positions,positive_area,negative_area,net_positive_area
Con11,11,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,19,26,0.37254901960784315,0.5098039215686274,-0.13725490196078427
Con11,11,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,10,12,0.19607843137254902,0.23529411764705882,-0.0392156862745098
Con11,11,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,3,6,0.058823529411764705,0.11764705882352941,-0.058823529411764705
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,17,25,0.3333333333333333,0.49019607843137253,-0.1568627450980392
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST1,51,9,13,0.17647058823529413,0.2549019607843137,-0.07843137254901958
Con12,12,0 cm predicted (outside),1,1.0 cm,ST1,51,3,5,0.058823529411764705,0.09803921568627451,-0.0392156862745098
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,12,34,0.23529411764705882,0.6666666666666666,-0.4313725490196078
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST2,51,5,22,0.09803921568627451,0.43137254901960786,-0.33333333333333337
Con12,12,0 cm predicted (outside),1,1.0 cm,ST2,51,4,15,0.0784313725490196,0.29411764705882354,-0.21568627450980393
Con12,12,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,15,33,0.29411764705882354,0.6470588235294118,-0.35294117647058826
Con12,12,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,10,26,0.19607843137254902,0.5098039215686274,-0.3137254901960784
Con12,12,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,8,21,0.1568627450980392,0.4117647058823529,-0.2549019607843137
Con12,12,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,30,14,0.5882352941176471,0.27450980392156865,0.3137254901960784
Con12,12,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,20,9,0.39215686274509803,0.17647058823529413,0.2156862745098039
Con12,12,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,14,6,0.27450980392156865,0.11764705882352941,0.15686274509803924
Con12,12,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,22,25,0.43137254901960786,0.49019607843137253,-0.05882352941176466
Con12,12,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,15,18,0.29411764705882354,0.35294117647058826,-0.05882352941176472
Con12,12,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,12,10,0.23529411764705882,0.19607843137254902,0.0392156862745098
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,20,27,0.39215686274509803,0.5294117647058824,-0.13725490196078433
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST34,51,10,23,0.19607843137254902,0.45098039215686275,-0.2549019607843137
Con12,12,0 cm predicted (outside),1,1.0 cm,ST34,51,8,17,0.1568627450980392,0.3333333333333333,-0.1764705882352941
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,4,33,0.0784313725490196,0.6470588235294118,-0.5686274509803921
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST35,51,1,19,0.0196078431372549,0.37254901960784315,-0.35294117647058826
Con12,12,0 cm predicted (outside),1,1.0 cm,ST35,51,0,7,0,0.13725490196078433,-0.13725490196078433
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,8,37,0.1568627450980392,0.7254901960784313,-0.5686274509803921
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST36,51,4,31,0.0784313725490196,0.6078431372549019,-0.5294117647058822
Con12,12,0 cm predicted (outside),1,1.0 cm,ST36,51,2,25,0.0392156862745098,0.49019607843137253,-0.4509803921568627
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,11,36,0.21568627450980393,0.7058823529411765,-0.4901960784313726
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST38,51,5,23,0.09803921568627451,0.45098039215686275,-0.35294117647058826
Con12,12,0 cm predicted (outside),1,1.0 cm,ST38,51,1,13,0.0196078431372549,0.2549019607843137,-0.23529411764705882
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,19,29,0.37254901960784315,0.5686274509803921,-0.196078431372549
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST4,51,12,22,0.23529411764705882,0.43137254901960786,-0.19607843137254904
Con12,12,0 cm predicted (outside),1,1.0 cm,ST4,51,7,15,0.13725490196078433,0.29411764705882354,-0.1568627450980392
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,11,28,0.21568627450980393,0.5490196078431373,-0.33333333333333337
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST40,51,3,11,0.058823529411764705,0.21568627450980393,-0.1568627450980392
Con12,12,0 cm predicted (outside),1,1.0 cm,ST40,51,1,4,0.0196078431372549,0.0784313725490196,-0.058823529411764705
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,15,26,0.29411764705882354,0.5098039215686274,-0.21568627450980388
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST45,51,5,12,0.09803921568627451,0.23529411764705882,-0.13725490196078433
Con12,12,0 cm predicted (outside),1,1.0 cm,ST45,51,2,4,0.0392156862745098,0.0784313725490196,-0.0392156862745098
Con12,12,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,32,15,0.6274509803921569,0.29411764705882354,0.3333333333333333
Con12,12,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,19,9,0.37254901960784315,0.17647058823529413,0.19607843137254902
Con12,12,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,5,7,0.09803921568627451,0.13725490196078433,-0.03921568627450982
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,20,24,0.39215686274509803,0.47058823529411764,-0.0784313725490196
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST1,51,11,8,0.21568627450980393,0.1568627450980392,0.05882352941176472
Con20,20,0 cm predicted (outside),1,1.0 cm,ST1,51,4,3,0.0784313725490196,0.058823529411764705,0.0196078431372549
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,11,33,0.21568627450980393,0.6470588235294118,-0.43137254901960786
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST2,51,7,23,0.13725490196078433,0.45098039215686275,-0.3137254901960784
Con20,20,0 cm predicted (outside),1,1.0 cm,ST2,51,2,12,0.0392156862745098,0.23529411764705882,-0.19607843137254902
Con20,20,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,16,32,0.3137254901960784,0.6274509803921569,-0.3137254901960784
Con20,20,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,9,29,0.17647058823529413,0.5686274509803921,-0.392156862745098
Con20,20,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,6,22,0.11764705882352941,0.43137254901960786,-0.3137254901960784
Con20,20,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,18,29,0.35294117647058826,0.5686274509803921,-0.21568627450980388
Con20,20,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,13,18,0.2549019607843137,0.35294117647058826,-0.09803921568627455
Con20,20,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,9,8,0.17647058823529413,0.1568627450980392,0.019607843137254916
Con20,20,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,19,29,0.37254901960784315,0.5686274509803921,-0.196078431372549
Con20,20,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,15,23,0.29411764705882354,0.45098039215686275,-0.1568627450980392
Con20,20,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,11,17,0.21568627450980393,0.3333333333333333,-0.11764705882352938
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,19,29,0.37254901960784315,0.5686274509803921,-0.196078431372549
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST34,51,12,25,0.23529411764705882,0.49019607843137253,-0.2549019607843137
Con20,20,0 cm predicted (outside),1,1.0 cm,ST34,51,6,19,0.11764705882352941,0.37254901960784315,-0.2549019607843137
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,8,28,0.1568627450980392,0.5490196078431373,-0.3921568627450981
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST35,51,1,18,0.0196078431372549,0.35294117647058826,-0.33333333333333337
Con20,20,0 cm predicted (outside),1,1.0 cm,ST35,51,0,6,0,0.11764705882352941,-0.11764705882352941
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,15,32,0.29411764705882354,0.6274509803921569,-0.3333333333333333
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST36,51,10,23,0.19607843137254902,0.45098039215686275,-0.2549019607843137
Con20,20,0 cm predicted (outside),1,1.0 cm,ST36,51,5,13,0.09803921568627451,0.2549019607843137,-0.1568627450980392
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,19,27,0.37254901960784315,0.5294117647058824,-0.1568627450980392
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST38,51,11,20,0.21568627450980393,0.39215686274509803,-0.1764705882352941
Con20,20,0 cm predicted (outside),1,1.0 cm,ST38,51,2,10,0.0392156862745098,0.19607843137254902,-0.1568627450980392
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,20,30,0.39215686274509803,0.5882352941176471,-0.19607843137254904
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST4,51,15,23,0.29411764705882354,0.45098039215686275,-0.1568627450980392
Con20,20,0 cm predicted (outside),1,1.0 cm,ST4,51,8,17,0.1568627450980392,0.3333333333333333,-0.1764705882352941
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,20,24,0.39215686274509803,0.47058823529411764,-0.0784313725490196
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST40,51,7,9,0.13725490196078433,0.17647058823529413,-0.0392156862745098
Con20,20,0 cm predicted (outside),1,1.0 cm,ST40,51,2,3,0.0392156862745098,0.058823529411764705,-0.0196078431372549
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,15,28,0.29411764705882354,0.5490196078431373,-0.25490196078431376
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST45,51,6,10,0.11764705882352941,0.19607843137254902,-0.0784313725490196
Con20,20,0 cm predicted (outside),1,1.0 cm,ST45,51,2,6,0.0392156862745098,0.11764705882352941,-0.0784313725490196
Con20,20,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,36,12,0.7058823529411765,0.23529411764705882,0.4705882352941177
Con20,20,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,29,8,0.5686274509803921,0.1568627450980392,0.4117647058823529
Con20,20,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,9,7,0.17647058823529413,0.13725490196078433,0.0392156862745098
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,27,20,0.5294117647058824,0.39215686274509803,0.13725490196078433
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST1,51,13,12,0.2549019607843137,0.23529411764705882,0.019607843137254888
Con22,22,0 cm predicted (outside),1,1.0 cm,ST1,51,5,3,0.09803921568627451,0.058823529411764705,0.0392156862745098
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,17,29,0.3333333333333333,0.5686274509803921,-0.23529411764705882
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST2,51,6,21,0.11764705882352941,0.4117647058823529,-0.2941176470588235
Con22,22,0 cm predicted (outside),1,1.0 cm,ST2,51,1,11,0.0196078431372549,0.21568627450980393,-0.19607843137254904
Con22,22,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,13,37,0.2549019607843137,0.7254901960784313,-0.47058823529411764
Con22,22,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,8,27,0.1568627450980392,0.5294117647058824,-0.37254901960784315
Con22,22,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,6,19,0.11764705882352941,0.37254901960784315,-0.2549019607843137
Con22,22,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,28,17,0.5490196078431373,0.3333333333333333,0.215686274509804
Con22,22,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,17,9,0.3333333333333333,0.17647058823529413,0.15686274509803919
Con22,22,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,10,7,0.19607843137254902,0.13725490196078433,0.05882352941176469
Con22,22,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,19,26,0.37254901960784315,0.5098039215686274,-0.13725490196078427
Con22,22,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,14,22,0.27450980392156865,0.43137254901960786,-0.1568627450980392
Con22,22,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,8,16,0.1568627450980392,0.3137254901960784,-0.1568627450980392
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,21,26,0.4117647058823529,0.5098039215686274,-0.0980392156862745
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST34,51,17,22,0.3333333333333333,0.43137254901960786,-0.09803921568627455
Con22,22,0 cm predicted (outside),1,1.0 cm,ST34,51,10,15,0.19607843137254902,0.29411764705882354,-0.09803921568627452
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,12,26,0.23529411764705882,0.5098039215686274,-0.2745098039215686
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST35,51,4,17,0.0784313725490196,0.3333333333333333,-0.2549019607843137
Con22,22,0 cm predicted (outside),1,1.0 cm,ST35,51,1,4,0.0196078431372549,0.0784313725490196,-0.058823529411764705
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,15,33,0.29411764705882354,0.6470588235294118,-0.35294117647058826
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST36,51,12,26,0.23529411764705882,0.5098039215686274,-0.2745098039215686
Con22,22,0 cm predicted (outside),1,1.0 cm,ST36,51,9,20,0.17647058823529413,0.39215686274509803,-0.2156862745098039
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,19,26,0.37254901960784315,0.5098039215686274,-0.13725490196078427
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST38,51,10,20,0.19607843137254902,0.39215686274509803,-0.19607843137254902
Con22,22,0 cm predicted (outside),1,1.0 cm,ST38,51,2,10,0.0392156862745098,0.19607843137254902,-0.1568627450980392
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,23,24,0.45098039215686275,0.47058823529411764,-0.019607843137254888
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST4,51,16,16,0.3137254901960784,0.3137254901960784,0
Con22,22,0 cm predicted (outside),1,1.0 cm,ST4,51,9,10,0.17647058823529413,0.19607843137254902,-0.019607843137254888
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,14,27,0.27450980392156865,0.5294117647058824,-0.2549019607843137
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST40,51,5,10,0.09803921568627451,0.19607843137254902,-0.09803921568627451
Con22,22,0 cm predicted (outside),1,1.0 cm,ST40,51,1,2,0.0196078431372549,0.0392156862745098,-0.0196078431372549
Con22,22,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,24,21,0.47058823529411764,0.4117647058823529,0.05882352941176472
Con22,22,0 cm predicted (outside),0.5,0.5 cm,ST45,51,14,11,0.27450980392156865,0.21568627450980393,0.05882352941176472
Con22,22,0 cm predicted (outside),1,1.0 cm,ST45,51,7,3,0.13725490196078433,0.058823529411764705,0.07843137254901962
Con22,22,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,24,23,0.47058823529411764,0.45098039215686275,0.019607843137254888
Con22,22,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,14,11,0.27450980392156865,0.21568627450980393,0.05882352941176472
Con22,22,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,3,5,0.058823529411764705,0.09803921568627451,-0.0392156862745098
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,17,26,0.3333333333333333,0.5098039215686274,-0.1764705882352941
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST1,51,5,13,0.09803921568627451,0.2549019607843137,-0.1568627450980392
Con24,24,0 cm predicted (outside),1,1.0 cm,ST1,51,0,5,0,0.09803921568627451,-0.09803921568627451
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,15,32,0.29411764705882354,0.6274509803921569,-0.3333333333333333
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST2,51,7,23,0.13725490196078433,0.45098039215686275,-0.3137254901960784
Con24,24,0 cm predicted (outside),1,1.0 cm,ST2,51,3,15,0.058823529411764705,0.29411764705882354,-0.23529411764705882
Con24,24,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,12,36,0.23529411764705882,0.7058823529411765,-0.4705882352941177
Con24,24,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,10,30,0.19607843137254902,0.5882352941176471,-0.3921568627450981
Con24,24,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,6,22,0.11764705882352941,0.43137254901960786,-0.3137254901960784
Con24,24,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,10,33,0.19607843137254902,0.6470588235294118,-0.4509803921568628
Con24,24,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,6,17,0.11764705882352941,0.3333333333333333,-0.2156862745098039
Con24,24,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,2,8,0.0392156862745098,0.1568627450980392,-0.11764705882352941
Con24,24,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,20,28,0.39215686274509803,0.5490196078431373,-0.15686274509803927
Con24,24,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,15,18,0.29411764705882354,0.35294117647058826,-0.05882352941176472
Con24,24,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,8,14,0.1568627450980392,0.27450980392156865,-0.11764705882352944
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,20,26,0.39215686274509803,0.5098039215686274,-0.11764705882352938
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST34,51,14,22,0.27450980392156865,0.43137254901960786,-0.1568627450980392
Con24,24,0 cm predicted (outside),1,1.0 cm,ST34,51,10,13,0.19607843137254902,0.2549019607843137,-0.05882352941176469
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,4,33,0.0784313725490196,0.6470588235294118,-0.5686274509803921
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST35,51,1,20,0.0196078431372549,0.39215686274509803,-0.37254901960784315
Con24,24,0 cm predicted (outside),1,1.0 cm,ST35,51,1,9,0.0196078431372549,0.17647058823529413,-0.1568627450980392
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,12,36,0.23529411764705882,0.7058823529411765,-0.4705882352941177
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST36,51,8,28,0.1568627450980392,0.5490196078431373,-0.3921568627450981
Con24,24,0 cm predicted (outside),1,1.0 cm,ST36,51,4,22,0.0784313725490196,0.43137254901960786,-0.35294117647058826
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,7,34,0.13725490196078433,0.6666666666666666,-0.5294117647058822
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST38,51,3,26,0.058823529411764705,0.5098039215686274,-0.4509803921568627
Con24,24,0 cm predicted (outside),1,1.0 cm,ST38,51,0,14,0,0.27450980392156865,-0.27450980392156865
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,17,28,0.3333333333333333,0.5490196078431373,-0.215686274509804
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST4,51,15,22,0.29411764705882354,0.43137254901960786,-0.13725490196078433
Con24,24,0 cm predicted (outside),1,1.0 cm,ST4,51,10,13,0.19607843137254902,0.2549019607843137,-0.05882352941176469
Con24,24,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,19,28,0.37254901960784315,0.5490196078431373,-0.17647058823529416
Con24,24,0 cm predicted (outside),0.5,0.5 cm,ST40,51,5,14,0.09803921568627451,0.27450980392156865,-0.17647058823529416
Con24,24,0 cm predicted (outside),1,1.0 cm,ST40,51,2,3,0.0392156862745098,0.058823529411764705,-0.0196078431372549
Con24,24,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,31,18,0.6078431372549019,0.35294117647058826,0.25490196078431365
Con24,24,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,21,11,0.4117647058823529,0.21568627450980393,0.196078431372549
Con24,24,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,11,6,0.21568627450980393,0.11764705882352941,0.09803921568627452
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,14,30,0.27450980392156865,0.5882352941176471,-0.3137254901960784
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST1,51,9,14,0.17647058823529413,0.27450980392156865,-0.09803921568627452
Con25,25,0 cm predicted (outside),1,1.0 cm,ST1,51,3,5,0.058823529411764705,0.09803921568627451,-0.0392156862745098
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,7,37,0.13725490196078433,0.7254901960784313,-0.588235294117647
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST2,51,3,24,0.058823529411764705,0.47058823529411764,-0.4117647058823529
Con25,25,0 cm predicted (outside),1,1.0 cm,ST2,51,2,14,0.0392156862745098,0.27450980392156865,-0.23529411764705885
Con25,25,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,16,33,0.3137254901960784,0.6470588235294118,-0.33333333333333337
Con25,25,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,11,29,0.21568627450980393,0.5686274509803921,-0.3529411764705882
Con25,25,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,6,21,0.11764705882352941,0.4117647058823529,-0.2941176470588235
Con25,25,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,7,36,0.13725490196078433,0.7058823529411765,-0.5686274509803921
Con25,25,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,2,22,0.0392156862745098,0.43137254901960786,-0.3921568627450981
Con25,25,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,0,11,0,0.21568627450980393,-0.21568627450980393
Con25,25,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,14,34,0.27450980392156865,0.6666666666666666,-0.392156862745098
Con25,25,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,9,30,0.17647058823529413,0.5882352941176471,-0.4117647058823529
Con25,25,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,7,22,0.13725490196078433,0.43137254901960786,-0.29411764705882354
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,15,30,0.29411764705882354,0.5882352941176471,-0.29411764705882354
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST34,51,12,26,0.23529411764705882,0.5098039215686274,-0.2745098039215686
Con25,25,0 cm predicted (outside),1,1.0 cm,ST34,51,10,23,0.19607843137254902,0.45098039215686275,-0.2549019607843137
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,4,32,0.0784313725490196,0.6274509803921569,-0.5490196078431373
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST35,51,1,18,0.0196078431372549,0.35294117647058826,-0.33333333333333337
Con25,25,0 cm predicted (outside),1,1.0 cm,ST35,51,0,5,0,0.09803921568627451,-0.09803921568627451
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,5,44,0.09803921568627451,0.8627450980392157,-0.7647058823529412
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST36,51,2,32,0.0392156862745098,0.6274509803921569,-0.5882352941176471
Con25,25,0 cm predicted (outside),1,1.0 cm,ST36,51,1,27,0.0196078431372549,0.5294117647058824,-0.5098039215686274
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,5,39,0.09803921568627451,0.7647058823529411,-0.6666666666666666
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST38,51,2,31,0.0392156862745098,0.6078431372549019,-0.5686274509803921
Con25,25,0 cm predicted (outside),1,1.0 cm,ST38,51,1,17,0.0196078431372549,0.3333333333333333,-0.3137254901960784
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,13,32,0.2549019607843137,0.6274509803921569,-0.37254901960784315
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST4,51,10,23,0.19607843137254902,0.45098039215686275,-0.2549019607843137
Con25,25,0 cm predicted (outside),1,1.0 cm,ST4,51,7,14,0.13725490196078433,0.27450980392156865,-0.13725490196078433
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,15,21,0.29411764705882354,0.4117647058823529,-0.11764705882352938
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST40,51,5,7,0.09803921568627451,0.13725490196078433,-0.03921568627450982
Con25,25,0 cm predicted (outside),1,1.0 cm,ST40,51,1,3,0.0196078431372549,0.058823529411764705,-0.0392156862745098
Con25,25,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,13,30,0.2549019607843137,0.5882352941176471,-0.33333333333333337
Con25,25,0 cm predicted (outside),0.5,0.5 cm,ST45,51,3,15,0.058823529411764705,0.29411764705882354,-0.23529411764705882
Con25,25,0 cm predicted (outside),1,1.0 cm,ST45,51,1,7,0.0196078431372549,0.13725490196078433,-0.11764705882352942
Con25,25,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,22,25,0.43137254901960786,0.49019607843137253,-0.05882352941176466
Con25,25,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,9,12,0.17647058823529413,0.23529411764705882,-0.05882352941176469
Con25,25,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,5,6,0.09803921568627451,0.11764705882352941,-0.0196078431372549
